respondent_id,xyz_vaccine,seasonal_vaccine
26792,0.1911990143401523,0.7423561666466133
26793,0.1254433291965606,0.905202970474629
26794,0.7855685427571059,0.8963255144650429
26795,0.0480883690503924,0.9564150730568118
26796,0.0802356379915237,0.0601057909690886
26797,0.1156376524344967,0.6361286245023513
26798,0.2062213655899322,0.1653441011383147
26799,0.2516995843742061,0.2127903648565983
26800,0.0331916010910554,0.9182000007442046
26801,0.2548799462461126,0.4015107627349369
26802,0.0826530074384349,0.1646972374099046
26803,0.0611366224359433,0.176815423062162
26804,0.0793889891700903,0.126283712115503
26805,0.09079754462505,0.2209187872759011
26806,0.08166838583767,0.9184727088096372
26807,0.699958108089077,0.9571471710501
26808,0.2865250809996514,0.5878478016370229
26809,0.7065147293587876,0.1443408940262005
26810,0.0388752796978897,0.10647037071741
26811,0.0443695352137572,0.0553571085264876
26812,0.1717744221367798,0.6426262001292062
26813,0.3424264829301431,0.329317311674426
26814,0.0328933583484019,0.5114442918843293
26815,0.0427730481091958,0.0862348142336487
26816,0.0483155832758045,0.2052991418490557
26817,0.169988247720236,0.7704946131742959
26818,0.0616257073321136,0.3183161459845915
26819,0.3783361514432811,0.4268008121427286
26820,0.0753086577270039,0.2732044590900223
26821,0.0922267482180834,0.5938301439384323
26822,0.272294891376214,0.6144180144937773
26823,0.4416668897302057,0.5626590020625369
26824,0.0355721014858459,0.6928497449748231
26825,0.3755426820021127,0.7126586094159504
26826,0.0953722591574496,0.7607947603825501
26827,0.0304276893521667,0.0911023951822365
26828,0.1568696943972095,0.6804790409394502
26829,0.6155501733116426,0.9289164027212808
26830,0.0804548331462403,0.7754254003995443
26831,0.2395778098790108,0.8543387864603259
26832,0.140230533448573,0.8521043802087459
26833,0.0042970349074244,0.2746366477616713
26834,0.0900012012095523,0.4144376422827326
26835,0.3881650399454764,0.9037556449118164
26836,0.1466402895539074,0.638163794768474
26837,0.0308299040636902,0.0111243513980387
26838,0.1072581025279417,0.4769642751981816
26839,0.1429740484882357,0.4968249560996593
26840,0.0876928935342158,0.1269602268379595
26841,0.3616227170608884,0.8051211092926366
26842,0.0758370363111673,0.1831745136871031
26843,0.0389119086838016,0.0160285125048767
26844,0.0715568498681112,0.5405370768343917
26845,0.0442782552927788,0.6744592302310706
26846,0.0699793786874457,0.7541796213836209
26847,0.2999884638354167,0.1314048094237545
26848,0.0422443649611332,0.6627021147065514
26849,0.1165590616912904,0.5255438515327836
26850,0.4672697591983414,0.6010604827823838
26851,0.0307265437473057,0.0648689317266621
26852,0.0329831565052616,0.067877861992194
26853,0.5417376865855127,0.589724954335599
26854,0.0142746860567043,0.0732618114998787
26855,0.5859679322111829,0.8658679128173677
26856,0.0990169953372319,0.0265322469827304
26857,0.4009521391267739,0.1561860909667281
26858,0.1354189968543419,0.6304795283509164
26859,0.0642328493972785,0.0924975588013534
26860,0.1229752216143026,0.0873376965425489
26861,0.1069036718319867,0.0813048376802137
26862,0.1140124951595149,0.2470007999683955
26863,0.2064784727298604,0.4281988879995855
26864,0.4927559606717812,0.3773075266773937
26865,0.0147986649934725,0.0391042402953829
26866,0.2435513194191645,0.6785167342984041
26867,0.1169041721571725,0.181836739711738
26868,0.7858690841943122,0.9407777074549176
26869,0.0957329457802676,0.2853329535746517
26870,0.6654289372339225,0.8777201827557469
26871,0.053635931927907,0.047192636424542
26872,0.0405414880292347,0.2460006219053381
26873,0.1217866184938169,0.8475461721265312
26874,0.0456798995121745,0.0965056283237889
26875,0.6768233869895972,0.913194689965281
26876,0.0445782033118346,0.0488149146853292
26877,0.0421724976399264,0.0995810905407344
26878,0.1377597499524272,0.1428544384399687
26879,0.0106910013036181,0.017655464768718
26880,0.0373978824278214,0.0816156247794184
26881,0.0255144617070515,0.0752255900056851
26882,0.0183817778073174,0.0726746166140108
26883,0.0574484069449533,0.2384190864523926
26884,0.0739598147150231,0.2015869428051965
26885,0.2190283923860592,0.8172809418332699
26886,0.1036181819572581,0.7753961841112283
26887,0.6386541687646644,0.8991617943952951
26888,0.8675757298800053,0.943569051965325
26889,0.0431652011278666,0.1433803810595408
26890,0.0838919083557829,0.325039681611299
26891,0.2863635862781715,0.4950924285004717
26892,0.1291210562352633,0.8380915151034536
26893,0.0492479062055943,0.2076383359608272
26894,0.2071050663081908,0.3030405567091321
26895,0.0802182247041935,0.8544056125771147
26896,0.0527036850484459,0.0777808378514001
26897,0.0587088574884677,0.3805081547389088
26898,0.2448801734738861,0.6956857765368962
26899,0.0526453995715715,0.0521732897811117
26900,0.1465079126050779,0.2713134273153009
26901,0.0060611667236969,0.2069531990948843
26902,0.3112978229558032,0.9497875257223016
26903,0.1038465427277541,0.0385397657620718
26904,0.041809081558088,0.3149787531882692
26905,0.365447871331876,0.797013433919652
26906,0.0683532536851822,0.3491410336622867
26907,0.0108349828920258,0.5709143468608022
26908,0.1406082008623695,0.7349962420656331
26909,0.0673469104300161,0.2924876427233672
26910,0.1005147236410065,0.2170914612296767
26911,0.0370597697773997,0.0521881741950444
26912,0.4435607945746992,0.9364503561029012
26913,0.7414308623879519,0.8838135061037911
26914,0.0579482475968043,0.1298724122677762
26915,0.1273531881737454,0.686768515989771
26916,0.0645608410941922,0.3818191257425148
26917,0.0045224869381574,0.008466389052987
26918,0.7579160518622957,0.9222569073917732
26919,0.3174243454557512,0.5998952042942359
26920,0.0212616320098604,0.1258679884596651
26921,0.1128845771376025,0.8579140558193994
26922,0.0590165004999029,0.6705280604208477
26923,0.1072945452417867,0.5376799539453417
26924,0.6487941402893687,0.8916790045614312
26925,0.1060881619419071,0.6043812410576572
26926,0.5852067726802914,0.4241988321720871
26927,0.3569093552989961,0.6724935845368041
26928,0.0552617593007426,0.5407433730423061
26929,0.1266180611303668,0.201394488992177
26930,0.6725576302758566,0.906943244157934
26931,0.1013725679884528,0.3214203756231331
26932,0.0629901443110347,0.8791033950781941
26933,0.1043876647200028,0.7453097590816596
26934,0.5328310517560824,0.6894456443496546
26935,0.1686545643004327,0.4428036159442002
26936,0.4053327590981681,0.1713033921155773
26937,0.2918348167643901,0.7657535644635601
26938,0.0793072060391336,0.0571570731977334
26939,0.0590774120443527,0.0537756400394677
26940,0.0584789090921546,0.1175291100603354
26941,0.0550450163236948,0.4590419628965838
26942,0.5927226061671923,0.7889678842891071
26943,0.1420766002919608,0.6229330106526341
26944,0.0703539906697986,0.158518675429962
26945,0.1253000020335979,0.6088842235986756
26946,0.1626824327615345,0.7244365511743439
26947,0.157604676583151,0.6094100422675172
26948,0.01440444874342,0.0502996512966754
26949,0.0219607570819583,0.0464321295015376
26950,0.0360561396207081,0.5236651793372046
26951,0.0756329591258316,0.3265244115922958
26952,0.835710150316754,0.9442272127803084
26953,0.803427369067374,0.9778481942068707
26954,0.0506348682957622,0.1653953972374708
26955,0.1859032164942788,0.6118489047856946
26956,0.1085575673473089,0.2641008806850738
26957,0.0288745969617562,0.9043196254191151
26958,0.3088012226362153,0.7516067299500234
26959,0.0289939799307193,0.2252415955533518
26960,0.0418246944693566,0.0568221178673202
26961,0.2321714730066839,0.5664959907150563
26962,0.1754843217626534,0.9241301526713386
26963,0.1519865955135192,0.2947260784926072
26964,0.0960255421325944,0.2246703949773772
26965,0.8162589484905903,0.9467205287307968
26966,0.0139956177651889,0.0311399900457681
26967,0.1468370057948647,0.4414177158004958
26968,0.0429709866922534,0.8154070524942428
26969,0.0386402749349307,0.197549294289145
26970,0.676002935086984,0.3418951871680185
26971,0.1075877862119105,0.3146578352648124
26972,0.0065783059722948,0.0213384271193744
26973,0.0548804792235011,0.1335686853968861
26974,0.0950501863148145,0.3264516741965443
26975,0.0736121010068513,0.636807706132177
26976,0.8878247203702596,0.5842580783432766
26977,0.0582439502199844,0.3082183335744063
26978,0.0174959417923535,0.8058709649904432
26979,0.2895598396937038,0.6278169273089508
26980,0.0492064608947843,0.0824241160464819
26981,0.0494100319287749,0.2500934568846178
26982,0.7072243464685726,0.8703347013657631
26983,0.1766021291222078,0.6144534817672593
26984,0.0808580104529218,0.1740301195725254
26985,0.0185390375620693,0.0806562073541894
26986,0.1900260989066712,0.6394648380656481
26987,0.071173812136714,0.1769782869338118
26988,0.0350216520078642,0.1062840760296229
26989,0.3384855397701121,0.7465217446416296
26990,0.0143350334480201,0.0643982925130095
26991,0.2522645035891843,0.5230432909597101
26992,0.2818098525572799,0.4315084798906659
26993,0.1489362125562065,0.8572860317405214
26994,0.1818280089585197,0.4579969713600685
26995,0.1734398409538652,0.4585890317472889
26996,0.1855320962731784,0.243993876425321
26997,0.01833331226936,0.0649826894696621
26998,0.0469983080144131,0.0515852791354827
26999,0.457116349114506,0.5601723827364521
27000,0.1285014752679486,0.4024967719059414
27001,0.044399900497915,0.7993556793153485
27002,0.0090554598166606,0.180537179161551
27003,0.023079871834261,0.0529409259668551
27004,0.0987828723390793,0.2758668103722601
27005,0.3557140305482892,0.7745066197373861
27006,0.7550421717066239,0.9217836157911056
27007,0.0616311209134975,0.1142226987363492
27008,0.0485165490199367,0.0548846537564296
27009,0.0555239383573786,0.2609175064247989
27010,0.0549044432312738,0.141154668637704
27011,0.0908017016279938,0.1444932332410363
27012,0.2798020855847242,0.6346774743807058
27013,0.1064520536262901,0.4271258634794821
27014,0.017165037266125,0.204290297210038
27015,0.0756166616590095,0.1986061391362989
27016,0.1687443247120899,0.3380673990408639
27017,0.4545137703702722,0.7063755641122246
27018,0.0854739320962923,0.2933818028449517
27019,0.8993868787283488,0.9644630228128948
27020,0.1924475519019361,0.2342554624253216
27021,0.1190905123766109,0.5396459870394755
27022,0.184588517107492,0.1865628503722849
27023,0.1291753505972603,0.1640266884973508
27024,0.11981996205932,0.2586488417959673
27025,0.0460586921418702,0.0198707378817986
27026,0.0562749749673429,0.3110655596201894
27027,0.0962103641815768,0.760904027854665
27028,0.3797591835549224,0.8800392379260777
27029,0.1176248447301998,0.332861100132903
27030,0.1406031656725699,0.2347599597696221
27031,0.2220687779948784,0.8311463375141563
27032,0.1709388119292528,0.4479099678984879
27033,0.3247978019013909,0.7440552304811539
27034,0.0083942337313158,0.6590841055604001
27035,0.2492263707892136,0.3660724416295906
27036,0.2054967843347378,0.6860992781630616
27037,0.6315535017212973,0.801886756277587
27038,0.0258566023800383,0.0307367595432433
27039,0.7502124200623267,0.928171547741944
27040,0.1708048949840758,0.1386054862729523
27041,0.1499066121750243,0.5708780714300588
27042,0.0687763196614979,0.5348571999421952
27043,0.5812843235659557,0.7967288812949659
27044,0.007107179433696,0.0320664381183518
27045,0.1717901162395437,0.5351782446877781
27046,0.050171795447522,0.1070476059357841
27047,0.5167865852756903,0.4233922799396569
27048,0.1432094290680871,0.346262037780795
27049,0.2562110246191351,0.8926349756098341
27050,0.0460553467595914,0.5601746266446549
27051,0.1192517925138339,0.259144172616417
27052,0.1002670147133107,0.2463201941302703
27053,0.8845987666333,0.9657248022435132
27054,0.0345056994570942,0.0632497387668876
27055,0.1141675614932447,0.8497072197971769
27056,0.0160171437341254,0.0311029004799515
27057,0.0286373971796928,0.0300579376804746
27058,0.835121792766355,0.8988923672480637
27059,0.0656099712147472,0.2155616982442332
27060,0.0280793379003185,0.425183681034317
27061,0.0660414596311757,0.3449005714154652
27062,0.0509523367862919,0.4872850181896633
27063,0.0630501424986658,0.563983009028807
27064,0.2114142018735228,0.4675312492855723
27065,0.0601165524406376,0.3680216427536258
27066,0.0460844288238433,0.6130427125555841
27067,0.4784293425813802,0.7520383430833578
27068,0.8750163794446492,0.9431276962761792
27069,0.5680422141033631,0.950035084794213
27070,0.0379655098182363,0.0561563843579396
27071,0.0560862764649953,0.0858373856644246
27072,0.0510881337389222,0.7401741482677794
27073,0.0271855679601495,0.8560208615782838
27074,0.0393107810121175,0.2892120023713439
27075,0.6915256896413143,0.853029068134562
27076,0.5810602014779007,0.7720700494625695
27077,0.0329400631448329,0.0911952421034999
27078,0.2998359806093144,0.8223867393290221
27079,0.301901223485751,0.9398029485206452
27080,0.0737868045380265,0.253814838072557
27081,0.019237127322522,0.6835393950493541
27082,0.2926992421757408,0.4651516366308297
27083,0.0496678807248535,0.2541279167503839
27084,0.8635106575132737,0.700868933605711
27085,0.0502817428527033,0.0134940596958223
27086,0.0542717624568978,0.0998392125481106
27087,0.1986457605515857,0.3201089850796876
27088,0.2071789166611878,0.7390590507557577
27089,0.1295349543656609,0.2303798647367748
27090,0.2372451080003677,0.617761904925642
27091,0.3672140894165022,0.1742658038632749
27092,0.1241231369184426,0.2900967268844086
27093,0.193661823097456,0.2752443461979335
27094,0.0087781002082927,0.0349134297940095
27095,0.0739252244535999,0.5474404768893536
27096,0.0195370914361257,0.215505804694493
27097,0.5782736511313024,0.7701782142932689
27098,0.3970328575511407,0.8380920650692943
27099,0.1640456511320674,0.4886691698052048
27100,0.0598478857209698,0.7723935578221982
27101,0.0729133771589551,0.6556663964433765
27102,0.0946177625302675,0.8216735144187921
27103,0.0245402702361607,0.0549275261152518
27104,0.306245513418659,0.5093461871515776
27105,0.0620088831305054,0.4142830315549517
27106,0.6424869536276451,0.8991358741586052
27107,0.3981324945027397,0.6898283229139821
27108,0.1131974366540209,0.2833978033971229
27109,0.0719293768158756,0.2489336990504247
27110,0.1031420157411606,0.3559573526218564
27111,0.0409735587612632,0.3880652525411207
27112,0.1799215766220109,0.6363600317123741
27113,0.0912339885164294,0.2536253989668993
27114,0.0836674669441414,0.2197816899229064
27115,0.4979872074789503,0.8702502511152471
27116,0.1827590330718664,0.928477564561465
27117,0.0573142864825078,0.1153586141145729
27118,0.1611298008977999,0.575527064490416
27119,0.0769745458868094,0.3092602136870896
27120,0.3611880522946755,0.9852386119094884
27121,0.0144221292353607,0.7033632451823439
27122,0.0437433970927401,0.2461553748939464
27123,0.0374927626402864,0.0980687295333061
27124,0.0244405529959219,0.0699403964036746
27125,0.0257066909165865,0.032659481693429
27126,0.2780169144425727,0.0754742848146648
27127,0.0686915351540923,0.0805015136176958
27128,0.1648387313135204,0.6558087475364195
27129,0.5720706976701537,0.5708140475784345
27130,0.1134279431519601,0.2188649591569584
27131,0.0528709600748668,0.0699338791141202
27132,0.5081447110472093,0.9326444420099124
27133,0.0890851577341543,0.5888317863027315
27134,0.6590837288104523,0.9287589511632438
27135,0.1936514687810392,0.5522258583883444
27136,0.0837879666070706,0.5740862481583614
27137,0.0644724175753466,0.201497250503932
27138,0.1518583933532536,0.5703682912139693
27139,0.0993357921860332,0.082427635240726
27140,0.8973919686037239,0.9515535458864826
27141,0.5654370572816223,0.8494446356754778
27142,0.0727510220963179,0.3306744843339965
27143,0.2877334597044986,0.4994453515685879
27144,0.0541131609955351,0.0528422535887376
27145,0.3704652693967568,0.6751356631994405
27146,0.0388811243871828,0.9220314765420496
27147,0.0633345027870304,0.2492818973748561
27148,0.1821460101692028,0.1411068230847891
27149,0.3020749869688675,0.1776172684748659
27150,0.6750028088869345,0.9636325103614848
27151,0.1434275889996093,0.7690114189743786
27152,0.0226806973497008,0.2110615073048833
27153,0.2389234647443688,0.8277941284665463
27154,0.6889500943787794,0.8758366402106491
27155,0.1646712494478785,0.6807960723125994
27156,0.0157009502974167,0.3726246143065295
27157,0.0086860142405832,0.4438196194544779
27158,0.0876397327153624,0.4153269520290848
27159,0.0480038024366336,0.1424030081627794
27160,0.1966588673264873,0.1890723481626014
27161,0.4017885017137441,0.5222714155177226
27162,0.1255938423413459,0.9491931925954944
27163,0.5245165206670416,0.5231772069532897
27164,0.2125051094748936,0.1192930620231495
27165,0.4149667716034662,0.5827686343945145
27166,0.0799780234057863,0.1616800097615693
27167,0.1759674608003343,0.4533793831356391
27168,0.1503360937266664,0.688846497569224
27169,0.4453755728302653,0.6450811818927302
27170,0.374762797679095,0.844455150596938
27171,0.0455347872489101,0.3635362556300212
27172,0.0565855022788952,0.8560782682614592
27173,0.2209602016581301,0.5385084949140356
27174,0.0793870644738253,0.0799274235950764
27175,0.0825348973854284,0.1372801840166458
27176,0.5686042334458558,0.9598266804889424
27177,0.8294174543542148,0.948287845435088
27178,0.1567769218184355,0.3816349150247092
27179,0.0803316148798045,0.2728947536179838
27180,0.1837655502838272,0.3894003860640219
27181,0.0321835673170353,0.8077077664571698
27182,0.6375213214340921,0.9232606817657284
27183,0.0430021771203739,0.5768251847478645
27184,0.0423703497495389,0.34886001372138
27185,0.4877067384772257,0.7821874431430003
27186,0.1103141302536484,0.6285303714362558
27187,0.07857821565286,0.1133102570921424
27188,0.0487240157914125,0.2898223629486887
27189,0.0495538525878982,0.563314613063041
27190,0.4003109889499641,0.762535495415475
27191,0.1276587057655258,0.944975438736337
27192,0.5278789451935525,0.7620553938560675
27193,0.0157952233443647,0.0791018544382405
27194,0.079251328875288,0.3556345127693433
27195,0.0235233217415269,0.1029972018087778
27196,0.3672001658276371,0.2294992731305871
27197,0.0552138269267377,0.657843429891215
27198,0.9377678482668452,0.9896410394689626
27199,0.0327348663702024,0.1396323596627585
27200,0.2669481540914166,0.6675173336949038
27201,0.7455451862788317,0.9219393799055148
27202,0.0541136759746218,0.0245079250495541
27203,0.0499048179676446,0.0886402684152987
27204,0.0226044567599537,0.0522978960062964
27205,0.0684536300983355,0.2419908978179825
27206,0.1575150095749903,0.2632240684892657
27207,0.0783678239434587,0.1688480693090052
27208,0.8175883302827722,0.765449187916362
27209,0.1277345380072459,0.264537955813139
27210,0.3049774087118191,0.3819305776734669
27211,0.0944712438360457,0.2651354519343931
27212,0.6161387623248268,0.9519438208529016
27213,0.5324049380158405,0.4498273556957249
27214,0.0267369803466639,0.0672610851218889
27215,0.1722568941477142,0.8453588288927427
27216,0.127899796420451,0.8847886765548468
27217,0.1081269226650387,0.1661466939846883
27218,0.7099311034123532,0.9636170813055028
27219,0.5048226995775165,0.6758042154829966
27220,0.1022947840678845,0.4342346732892079
27221,0.2106524362121126,0.6416445381091797
27222,0.2299246259776406,0.6331507584149887
27223,0.0496344439452094,0.7019073814710594
27224,0.2046201397273798,0.7095778842691889
27225,0.1838196795651045,0.2743895474792298
27226,0.0168736186339776,0.2617599099969204
27227,0.1547457807002847,0.4123086679030952
27228,0.4950371200788903,0.8330536245437625
27229,0.6784137033095086,0.9168891936999608
27230,0.2274136400235384,0.9767738504120967
27231,0.4219581524097042,0.8043355474002291
27232,0.1053273360604832,0.5205326013833712
27233,0.2708372392777615,0.1630826475183174
27234,0.0435847861038983,0.0305593099494337
27235,0.8972722353105047,0.957750891271705
27236,0.1075625673086421,0.9353223519549048
27237,0.1812803547345552,0.5847675602342209
27238,0.3099640063733997,0.762711104646169
27239,0.5809312222375417,0.2574031511051172
27240,0.1364945751322635,0.4646345566860278
27241,0.0780329854603903,0.2104375069704407
27242,0.1121942493005607,0.4742209823109283
27243,0.0366129080057262,0.0728464500292381
27244,0.034579114444641,0.0902576912672142
27245,0.1364090622052214,0.4942471412458484
27246,0.8080362706790778,0.950624420347618
27247,0.179249888133979,0.9329326704035442
27248,0.1076668157073251,0.5187102801341977
27249,0.1216383548080206,0.6500887898512976
27250,0.1025568812250668,0.280144350721082
27251,0.0967926677829659,0.3103321839803392
27252,0.3623042317102604,0.6270936934244516
27253,0.0822609801917623,0.9200761623767276
27254,0.8989543521768081,0.9726462820431064
27255,0.1398632456522573,0.3381509093829358
27256,0.5716852474695752,0.9557527774273928
27257,0.4412463058169932,0.4904059064515454
27258,0.4714402769173006,0.8280348258894051
27259,0.553043097061654,0.9251382190333975
27260,0.131258674074597,0.4525480043918212
27261,0.1299255470972546,0.6752030690166756
27262,0.1990971665827595,0.5682368729163072
27263,0.0443151975360849,0.0697158853496848
27264,0.0633984893698749,0.0713647227232284
27265,0.0267233219247475,0.1858734632071244
27266,0.162125438122649,0.2995870655101263
27267,0.1332849218273245,0.7855302294558026
27268,0.0201325456339129,0.1860097941587841
27269,0.7269196802366386,0.3515861274734689
27270,0.0332760173317143,0.1026712581878244
27271,0.0660871598227475,0.3083748140421898
27272,0.0119928655428382,0.4155597447463721
27273,0.0461307367723759,0.150570096278214
27274,0.1262956651994829,0.516405697736288
27275,0.1428066429639106,0.3683365839793251
27276,0.0101427081543232,0.0973562616412207
27277,0.047327168985967,0.821224063829566
27278,0.1538640285306315,0.3205152656257893
27279,0.1121712821537194,0.2893430442473552
27280,0.2361085578302149,0.3508445914800843
27281,0.0671794399802254,0.3271287323456231
27282,0.0773451794466784,0.9019095316475996
27283,0.0049776605924769,0.0186029662552219
27284,0.1818493716473107,0.2806358336944665
27285,0.109142820901327,0.443684756565385
27286,0.0837460240675657,0.2472834908903567
27287,0.2797626786202013,0.6625783851254209
27288,0.5921967378345973,0.8154818397594519
27289,0.284173340472956,0.3698915349499188
27290,0.0184339310386058,0.0669423305283304
27291,0.7279879484403209,0.8357648094562747
27292,0.0576041591335044,0.6787702683587588
27293,0.1245300036417073,0.9701334584029342
27294,0.0187314349738719,0.0455728083990706
27295,0.2626059876446435,0.8601651009192438
27296,0.0699687652676208,0.7818436007785605
27297,0.0601860161521478,0.72378264488632
27298,0.0854874280276958,0.2834522499607032
27299,0.3085544638765106,0.7717390563971445
27300,0.1772518312974945,0.9663991937051156
27301,0.0042684821154385,0.0238744426664922
27302,0.1288223055535717,0.4768294935995197
27303,0.0220181091866053,0.0757488914965359
27304,0.1049050986628358,0.7872154086153437
27305,0.0385579623720547,0.0368812583554881
27306,0.2207251387844492,0.5899664396736672
27307,0.5527101112734873,0.7639529442481426
27308,0.066447635514428,0.1499113807060037
27309,0.5481849916697881,0.9697034292044812
27310,0.0568615486728038,0.1333584435639166
27311,0.1575103598338063,0.1064852265761675
27312,0.0613969641040909,0.3250200952777884
27313,0.0663231281367392,0.1360482808543174
27314,0.0310961763404147,0.0857522784544292
27315,0.1220916242732937,0.2796129446954455
27316,0.3516112760891498,0.8012845504532468
27317,0.0625413328522427,0.1379109443113257
27318,0.261428584947244,0.3325254948407529
27319,0.3939596961113398,0.893554249250383
27320,0.4063959781514723,0.6782877793826297
27321,0.0393400048495681,0.5347951303477478
27322,0.5992422890671977,0.4644585980968377
27323,0.0692966057450403,0.5857644261798328
27324,0.2699780157401172,0.5461185719273589
27325,0.7636864063521628,0.9428206245827316
27326,0.1289529422885106,0.5642374887998098
27327,0.1418351898883912,0.3938563544899901
27328,0.2333114905192913,0.5273190129428843
27329,0.1022216611703468,0.3130060999069067
27330,0.0150177235881342,0.4962523398629247
27331,0.0885918644948486,0.1890734171052773
27332,0.1836948677655227,0.9571044491851068
27333,0.6094827140426556,0.7319714931359288
27334,0.0566798294187558,0.0378263396573172
27335,0.2194493881320384,0.1140267917510386
27336,0.0663315122215299,0.1491361063740313
27337,0.1923570270668073,0.6205554279175871
27338,0.2179540185485646,0.4523685250397697
27339,0.2492828980072431,0.3432725845433421
27340,0.0224721828385323,0.2005211301720727
27341,0.2056194951965677,0.7015469894683899
27342,0.0297094779243949,0.6274331398647182
27343,0.0605564281282812,0.1312251588401419
27344,0.3196073650259107,0.5601051575991854
27345,0.0637845682840054,0.3544214464384621
27346,0.8434964176800588,0.9715857153390268
27347,0.7405882841136994,0.9551921161272364
27348,0.088152954719067,0.310718784601938
27349,0.063188364463157,0.2237424800521253
27350,0.2171108352711159,0.9476956635760838
27351,0.8382391608726645,0.9061189573771388
27352,0.1145607163272506,0.3847566131810133
27353,0.0091714771318775,0.0897170619548387
27354,0.1657856320594131,0.6626879724866203
27355,0.2647308009813142,0.4672745094276938
27356,0.1903451631729633,0.3916595796914449
27357,0.144938596701468,0.3683932359140854
27358,0.24188402928024,0.7591343148779086
27359,0.3480557726804876,0.8229150074689492
27360,0.1304184795235815,0.5206837472063229
27361,0.0463373459629983,0.9324143464876956
27362,0.2253739524331554,0.4440624650656983
27363,0.1415807620209754,0.2822299932792598
27364,0.069172609355491,0.4629396182849089
27365,0.3705313515991352,0.6976616062537853
27366,0.4947926064195863,0.5913609737526556
27367,0.2300700151374751,0.4455131553108928
27368,0.1166316015949007,0.4963187977697399
27369,0.0527600169667342,0.0494687456676017
27370,0.0206391226384261,0.8108008000516358
27371,0.2096159826622558,0.4391078335541405
27372,0.0915830222202804,0.239751842493523
27373,0.755244146122432,0.7423014782477725
27374,0.0293129872892131,0.3200770699627178
27375,0.1661022960771528,0.962617492412989
27376,0.6377081293291201,0.4295050090705314
27377,0.1016238192078994,0.5567470133037006
